ticker,price
7730.T,1482.00
6997.T,1487.00
7187.T,1487.00
8086.T,1491.00
9319.T,1491.00
5463.T,1492.00
9991.T,1497.00
4396.T,1501.00
8542.T,1504.00
5142.T,1519.00
3045.T,1526.00
3176.T,1530.00
6998.T,1533.00
3436.T,1536.50
1810.T,1537.00
1930.T,1537.00
9365.T,1558.00
9006.T,1563.00
7608.T,1565.00
7267.T,1565.50
9622.T,1576.00
4763.T,1585.00
6055.T,1590.00
9249.T,1599.00
2136.T,1601.00
7438.T,1601.00
6549.T,1605.00
6349.T,1607.00
3352.T,1611.00
3708.T,1615.00
7827.T,1615.00
1861.T,1626.00
9247.T,1628.00
7575.T,1629.00
8308.T,1632.00
7914.T,1633.00
6565.T,1640.00
9709.T,1640.00
7363.T,1645.00
4536.T,1646.50
7991.T,1650.00
8088.T,1663.00
5471.T,1664.00
2531.T,1666.50
5595.T,1670.00
5036.T,1678.00
6638.T,1681.00
9216.T,1681.00
6223.T,1690.00
6248.T,1693.00
9508.T,1695.00
8233.T,1700.00
2903.T,1701.00
6965.T,1705.00
5602.T,1722.00
9351.T,1725.00
3844.T,1730.00
8697.T,1739.50
2081.T,1755.00
8706.T,1755.00
1976.T,1759.00
2053.T,1759.00
8358.T,1769.00
3003.T,1774.00
4674.T,1776.00
6229.T,1781.00
6544.T,1781.50
3836.T,1801.00
4792.T,1801.00
2153.T,1804.00
4384.T,1807.00
6597.T,1807.00
8334.T,1810.00
3201.T,1817.00
4662.T,1824.00
7839.T,1824.00
8337.T,1825.00
7313.T,1867.00
2871.T,1867.50
1311.T,1875.00
8771.T,1876.00
2514.T,1880.00
2804.T,1894.00
8331.T,1894.50
4554.T,1903.00
3479.T,1918.00
2915.T,1931.00
2002.T,1932.50
5938.T,1933.50
8133.T,1939.00
9083.T,1945.00
7444.T,1947.00
1719.T,1952.00
4275.T,1956.00
1945.T,1960.00
6235.T,1978.00
5185.T,1982.00
5599.T,1993.00
7916.T,1993.00
2637.T,1999.00
6770.T,2008.00
2594.T,2009.00
2520.T,2010.00
2518.T,2015.00
2389.T,2018.00
5970.T,2019.00
9069.T,2019.00
6246.T,2023.00
9928.T,2024.00
2613.T,2037.00
1963.T,2045.50
5946.T,2056.00
6703.T,2058.00
7733.T,2074.50
9412.T,2075.00
7927.T,2078.00
6489.T,2080.00
2854.T,2082.00
8511.T,2083.00
2689.T,2085.00
7745.T,2090.00
2359.T,2093.00
8439.T,2094.00
6752.T,2104.00
5484.T,2105.00
9355.T,2120.00
4503.T,2126.00
8097.T,2132.00
8537.T,2138.00
6358.T,2143.00
5726.T,2164.00
4528.T,2189.50
7718.T,2193.00
3371.T,2197.00
2288.T,2205.00
8081.T,2205.00
6560.T,2220.00
4046.T,2231.00
9324.T,2241.00
5741.T,2243.00
4462.T,2254.00
6737.T,2254.00
7925.T,2271.00
7760.T,2273.00
7283.T,2274.00
4088.T,2291.50
6723.T,2300.00
6963.T,2315.50
6678.T,2339.00
7994.T,2345.00
3300.T,2346.00
2553.T,2351.00
4538.T,2351.00
4619.T,2361.00
5304.T,2371.00
6315.T,2371.00
3099.T,2375.00
2503.T,2378.50
1870.T,2380.00
7637.T,2387.00
6547.T,2390.00
1515.T,2410.00
5384.T,2413.00
2846.T,2414.00
4042.T,2415.00
2001.T,2428.00
6653.T,2430.00
8595.T,2440.00
9353.T,2440.00
5110.T,2452.50
3495.T,2464.00
6258.T,2466.00
8934.T,2468.00
1585.T,2470.50
2784.T,2482.50
7715.T,2486.00
6323.T,2490.00
7202.T,2491.50
8267.T,2494.50
2303.T,2500.00
4613.T,2500.00
2088.T,2507.50
6013.T,2511.00
4506.T,2522.50
4499.T,2525.00
6484.T,2558.00
8219.T,2574.00
3291.T,2580.00
9934.T,2599.00
7130.T,2600.00
5034.T,2606.00
4208.T,2610.50
3087.T,2613.00
2208.T,2634.00
6874.T,2644.00
6023.T,2654.00
5843.T,2662.00
1951.T,2662.50
2848.T,2691.00
9001.T,2696.00
5830.T,2698.50
5582.T,2699.00
4994.T,2704.00
4671.T,2706.00
1813.T,2732.00
2281.T,2745.00
2645.T,2747.00
1651.T,2749.00
7912.T,2752.50
2644.T,2766.00
1399.T,2774.00
1803.T,2776.00
4917.T,2786.00
2243.T,2793.00
4058.T,2799.00
6455.T,2812.00
7952.T,2814.00
7459.T,2817.00
5592.T,2820.00
6925.T,2825.50
7409.T,2831.00
2293.T,2843.00
2117.T,2850.00
5449.T,2865.00
9031.T,2875.00
4061.T,2876.00
1934.T,2879.00
2983.T,2880.00
6332.T,2888.00
6430.T,2900.00
4092.T,2901.00
2810.T,2902.00
5885.T,2915.00
2837.T,2918.00
1871.T,2921.00
7453.T,2925.50
2083.T,2934.00
1489.T,2938.00
6486.T,2939.00
7981.T,2949.00
1592.T,2954.00
3391.T,2956.00
7747.T,2963.50
9201.T,2995.00
7058.T,3000.00
4526.T,3005.00
6718.T,3005.00
9044.T,3013.00
5482.T,3025.00
2664.T,3040.00
3543.T,3040.00
9202.T,3042.00
3221.T,3045.00
1384.T,3065.00
5911.T,3070.00
9740.T,3090.00
9041.T,3108.00
7013.T,3112.00
9360.T,3115.00
3107.T,3119.00
7717.T,3135.00
6923.T,3136.00
2084.T,3137.00
1808.T,3139.00
1897.T,3140.00
2477.T,3145.00
8130.T,3155.00
7164.T,3165.00
6448.T,3173.00
3186.T,3195.00
6380.T,3200.00
6995.T,3205.00
7231.T,3205.00
8919.T,3220.00
6419.T,3225.00
7279.T,3235.00
1952.T,3250.00
4078.T,3255.00
6908.T,3260.00
6407.T,3290.00
9265.T,3290.00
9337.T,3290.00
7943.T,3320.00
3954.T,3335.00
2695.T,3345.00
1802.T,3360.00
1483.T,3372.00
8871.T,3375.00
4417.T,3395.00
6080.T,3405.00
1481.T,3407.00
5333.T,3410.00
9045.T,3413.00
1950.T,3420.00
1979.T,3420.00
7203.T,3429.00
1926.T,3445.00
4324.T,3455.00
9072.T,3460.00
2564.T,3465.00
3193.T,3495.00
4634.T,3500.00
7817.T,3515.00
8157.T,3530.00
5844.T,3539.00
2625.T,3555.00
4685.T,3565.00
9279.T,3565.00
2557.T,3569.00
7826.T,3595.00
4445.T,3600.00
1975.T,3620.00
8473.T,3623.00
2524.T,3627.00
1417.T,3629.00
1473.T,3631.00
8804.T,3642.00
4041.T,3645.00
1419.T,3665.00
1308.T,3670.00
4624.T,3670.00
1348.T,3708.00
1306.T,3714.00
6134.T,3737.00
1305.T,3753.00
9081.T,3755.00
4432.T,3770.00
9960.T,3770.00
8795.T,3773.00
2264.T,3805.00
3445.T,3850.00
6674.T,3862.00
5232.T,3872.00
4694.T,3875.00
8039.T,3875.00
9404.T,3876.00
1698.T,3883.00
9302.T,3899.00
6744.T,3920.00
5711.T,3959.00
8012.T,3961.00
9336.T,3965.00
4676.T,3970.00
7936.T,3974.00
5233.T,3982.00
2384.T,3990.00
9252.T,4015.00
8830.T,4018.00
8802.T,4020.00
8011.T,4025.00
1997.T,4030.00
5947.T,4033.00
4401.T,4047.00
9449.T,4047.00
6457.T,4073.00
9042.T,4073.00
2641.T,4075.00
1762.T,4085.00
7995.T,4090.00
9142.T,4101.00
9008.T,4107.00
6758.T,4111.00
8793.T,4145.00
9020.T,4185.00
6196.T,4190.00
4187.T,4210.00
2636.T,4216.00
1578.T,4217.00
4043.T,4235.00
7701.T,4245.00
7011.T,4260.00
6436.T,4265.00
8253.T,4315.00
6302.T,4344.00
6104.T,4375.00
5021.T,4392.00
1377.T,4400.00
2640.T,4402.00
9024.T,4438.00
8424.T,4446.00
5332.T,4455.00
5958.T,4500.00
3443.T,4510.00
7242.T,4510.00
4118.T,4522.00
4617.T,4535.00
1941.T,4570.00
9075.T,4575.00
1904.T,4610.00
6474.T,4645.00
1835.T,4665.00
1653.T,4674.00
1721.T,4710.00
9984.T,4719.00
1969.T,4739.00
7751.T,4742.00
8591.T,4747.00
1478.T,4758.00
4523.T,4761.00
2587.T,4794.00
6586.T,4816.00
8377.T,4910.00
4502.T,4913.00
6503.T,4913.00
7988.T,4916.00
7806.T,4945.00
8283.T,4953.00
6676.T,4995.00
1847.T,5010.00
6383.T,5038.00
1982.T,5040.00
6947.T,5050.00
4975.T,5060.00
6490.T,5080.00
6951.T,5150.00
4530.T,5200.00
9364.T,5206.00
4063.T,5226.00
6841.T,5234.00
2624.T,5274.00
8316.T,5330.00
2602.T,5350.00
5201.T,5364.00
8074.T,5400.00
6501.T,5445.00
1329.T,5465.00
4967.T,5465.00
9605.T,5480.00
7456.T,5500.00
1942.T,5508.00
9824.T,5510.00
1787.T,5610.00
6701.T,5686.00
2296.T,5700.00
7278.T,5700.00
8053.T,5701.00
6508.T,5890.00
7581.T,5900.00
9401.T,5933.00
8566.T,5960.00
6496.T,6050.00
1961.T,6100.00
1554.T,6125.00
5101.T,6182.00
9987.T,6252.00
6627.T,6440.00
4022.T,6450.00
4368.T,6500.00
5802.T,6527.00
1657.T,6537.00
6370.T,6658.00
4894.T,6760.00
2522.T,6884.00
4004.T,6908.00
5334.T,6974.00
5838.T,6974.00
6432.T,7050.00
5713.T,7059.00
1965.T,7090.00
2003.T,7140.00
5393.T,7164.00
1944.T,7210.00
1550.T,7262.00
5918.T,7300.00
5261.T,7460.00
8078.T,7460.00
6728.T,7481.00
1680.T,7515.00
4970.T,7660.00
6871.T,7710.00
8341.T,7961.00
5714.T,8021.00
1959.T,8034.00
5631.T,8397.00
4733.T,8500.00
1693.T,8600.00
9065.T,8792.00
9647.T,9090.00
3288.T,9371.00
7887.T,9560.00
6507.T,9900.00
9867.T,9980.00
6622.T,10540.00
3110.T,10550.00
5444.T,11080.00
5805.T,11180.00
4628.T,11300.00
1322.T,11350.00
2692.T,11470.00
5983.T,11690.00
7729.T,11705.00
7012.T,11870.00
6834.T,11970.00
6231.T,12780.00
6856.T,16450.00
2072.T,17000.00
2530.T,17670.00
5706.T,19175.00
6590.T,20880.00
6857.T,21555.00
9766.T,21640.00
2559.T,26500.00
1631.T,29925.00
1591.T,31870.00
1474.T,32520.00
2526.T,32640.00
1599.T,32670.00
6920.T,32760.00
1632.T,35550.00
1622.T,36860.00
8035.T,37350.00
1630.T,37510.00
1494.T,40470.00
1626.T,43320.00
5344.T,44030.00
1619.T,44650.00
9435.T,45040.00
1570.T,46850.00
2642.T,47160.00
1485.T,49540.00
1577.T,50660.00
3476.T,51000.00
1625.T,51350.00
1397.T,53040.00
1369.T,53080.00
6146.T,54200.00
1320.T,54300.00
1321.T,54520.00
1633.T,54530.00
1330.T,54540.00
1346.T,54630.00
1566.T,54750.00
1458.T,55540.00
9983.T,58400.00
1367.T,59260.00
3468.T,63200.00
1365.T,71800.00
1546.T,74520.00
8961.T,79200.00
1358.T,88870.00
3290.T,91400.00
3492.T,94100.00
3283.T,94200.00
8986.T,116300.00
3455.T,119100.00
8953.T,125800.00
2979.T,128000.00
2971.T,130200.00
3481.T,134800.00
8958.T,140200.00
3281.T,150200.00
8966.T,159300.00
3487.T,170100.00
3269.T,174400.00
8960.T,186400.00
8979.T,205400.00
3282.T,337500.00
