ticker,cross_month,ma9,ma24,latest_close
3192.T,2026-02,281.11,279.21,301.0
7354.T,2025-12,269.78,268.4,308.0
8230.T,2026-01,305.53,302.65,309.0
6428.T,2026-04,321.56,319.39,311.0
7277.T,2025-12,313.65,306.28,312.0
4572.T,2026-06,330.89,320.46,329.0
9514.T,2026-02,374.35,373.94,330.0
2195.T,2026-06,382.01,376.76,331.0
6625.T,2026-01,350.23,346.61,331.0
6059.T,2025-12,325.52,321.26,338.0
7367.T,2026-02,338.83,338.69,342.0
6663.T,2026-02,283.49,279.44,344.0
8562.T,2026-01,244.3,243.55,344.0
8887.T,2026-04,394.07,384.21,351.0
2693.T,2026-01,240.56,239.51,359.0
5031.T,2025-12,261.22,258.38,361.0
6190.T,2026-01,435.33,433.75,361.0
7247.T,2026-02,352.85,338.51,364.0
7372.T,2025-12,387.11,379.71,369.0
3607.T,2026-05,340.93,339.49,373.0
7883.T,2026-05,358.76,357.17,381.0
9240.T,2026-02,544.22,543.04,383.0
9268.T,2026-06,379.15,377.03,384.0
2445.T,2026-04,399.4,392.35,392.0
2654.T,2025-12,361.55,358.15,394.0
9535.T,2026-01,360.56,358.27,396.0
6325.T,2026-03,396.86,396.11,399.0
4379.T,2026-01,377.0,367.88,406.0
7217.T,2026-05,394.89,387.83,411.0
9326.T,2026-01,411.05,402.92,411.0
4093.T,2025-12,344.57,343.97,412.0
2373.T,2026-02,425.84,417.09,413.0
6867.T,2026-01,492.28,488.26,413.0
4531.T,2025-12,270.49,269.87,423.0
4657.T,2026-04,445.22,440.68,440.0
7291.T,2026-01,379.37,370.64,446.0
2876.T,2026-03,433.9,433.44,450.0
6334.T,2026-01,328.88,323.59,450.0
4552.T,2026-01,610.97,609.3,457.0
7461.T,2026-02,484.01,480.85,457.0
7625.T,2026-03,400.26,388.84,464.0
6699.T,2026-02,578.08,574.88,469.0
4350.T,2026-01,482.05,481.38,473.0
7150.T,2026-02,508.9,500.54,477.0
3744.T,2026-02,487.89,469.79,478.0
7256.T,2026-03,156.22,149.0,487.0
7743.T,2026-01,518.04,516.02,488.0
3939.T,2026-02,493.94,488.31,493.0
2300.T,2026-01,500.57,496.88,495.0
7868.T,2026-05,489.6,488.21,495.0
3422.T,2026-01,378.44,370.27,497.0
7161.T,2026-01,390.21,375.48,497.0
2139.T,2026-05,455.46,448.03,498.0
3628.T,2026-05,529.0,524.04,512.0
3690.T,2026-01,582.31,581.87,513.0
9501.T,2026-02,667.57,646.33,514.0
6165.T,2025-12,407.68,402.93,515.0
8999.T,2025-12,534.72,528.03,516.0
3986.T,2026-05,487.3,485.8,519.0
1726.T,2026-01,333.95,333.39,526.0
3232.T,2026-01,515.11,514.0,526.0
7244.T,2026-02,459.28,444.03,527.0
8617.T,2026-03,488.02,470.59,528.0
3041.T,2026-04,486.44,469.03,535.0
2170.T,2026-03,517.85,515.61,545.0
6440.T,2026-02,474.9,447.39,553.0
4902.T,2025-12,516.64,508.92,556.9
3160.T,2026-03,570.27,569.33,558.0
5401.T,2026-01,568.41,565.77,559.8
1994.T,2026-04,524.71,519.43,560.0
2437.T,2026-02,362.44,361.42,568.0
3634.T,2026-03,688.89,685.98,568.0
3976.T,2026-06,415.89,415.38,570.0
1699.T,2026-03,425.21,412.29,580.5
6200.T,2025-12,910.68,908.3,581.0
7213.T,2026-06,472.14,463.24,586.0
6982.T,2026-02,593.21,591.93,588.0
4422.T,2026-03,251.15,244.32,589.0
2649.T,2025-12,583.78,582.69,589.1
6218.T,2026-05,540.67,529.41,592.0
2215.T,2026-04,611.67,603.42,598.0
7872.T,2026-02,568.21,566.69,598.0
6166.T,2026-02,402.47,378.85,607.0
9656.T,2026-04,610.76,607.7,607.0
4960.T,2026-01,355.11,353.6,609.0
6069.T,2025-12,879.6,879.04,612.0
8698.T,2025-12,732.48,730.6,616.0
3710.T,2026-04,594.66,594.28,617.0
3246.T,2026-02,664.95,661.94,620.0
5570.T,2026-01,714.26,707.31,620.0
1420.T,2026-01,676.11,672.7,626.0
5932.T,2026-05,633.74,632.1,626.0
7774.T,2026-05,573.44,562.67,632.0
7561.T,2026-05,657.01,653.44,638.0
9262.T,2026-02,800.74,796.57,639.0
2127.T,2025-12,694.09,684.95,644.1
6771.T,2026-05,653.41,643.57,648.0
4020.T,2026-01,735.67,715.79,656.0
8104.T,2026-06,596.58,585.65,656.0
3439.T,2026-04,644.89,642.2,663.0
7370.T,2026-01,787.26,770.65,689.0
7127.T,2026-01,679.67,678.58,690.0
9218.T,2026-04,802.97,793.83,697.0
6035.T,2026-06,752.69,749.74,703.0
7112.T,2026-02,608.89,600.5,703.0
7820.T,2026-04,798.41,797.69,712.0
1685.T,2026-06,549.78,541.41,712.5
6635.T,2026-02,520.22,509.14,716.0
9914.T,2026-02,977.65,961.01,719.0
1429.T,2026-01,836.65,816.22,722.0
4199.T,2025-12,1035.89,1033.54,724.0
4664.T,2025-12,683.05,663.33,727.0
5984.T,2026-02,699.94,691.75,727.0
9517.T,2026-04,733.97,723.19,730.0
6482.T,2026-02,656.76,645.56,734.0
2512.T,2026-02,742.44,742.33,736.4
5587.T,2026-01,979.67,962.21,744.0
7347.T,2026-04,799.11,798.43,745.0
