ticker,pattern,months_ago,latest_price,prev_open,prev_close,curr_open,curr_close,max_rise_pct
1333.T,bullish_engulfing,10,1015.3331298828125,1013.7163756963774,985.5845336914062,982.9976983654682,1015.3331298828125,34.57
1382.T,bullish_engulfing,12,1761.407470703125,1761.4074627589791,1678.5062255859375,1673.6296897710756,1761.407470703125,52.55
1417.T,bullish_engulfing,10,2643.628173828125,2488.2064448026713,2473.102783203125,2466.281941746769,2643.628173828125,38.55
1447.T,bullish_engulfing,6,248.2848663330078,241.360586509545,236.4146728515625,235.42549078587993,248.2848663330078,62.55
1489.T,bullish_engulfing,10,2284.671875,2213.0641755745196,2185.001708984375,2176.292692450233,2284.671875,30.28
1514.T,bullish_engulfing,4,658.6798706054688,566.5431325084758,519.4945678710938,519.4945408049084,658.6798706054688,47.62
1515.T,bullish_engulfing,12,1367.95556640625,1284.0439161731351,1209.889404296875,1209.8893739969687,1367.95556640625,42.37
1541.T,bullish_engulfing,12,4480.0,4455.0,4125.0,4095.0,4480.0,88.1
1542.T,bullish_engulfing,6,24780.0,22795.0,22280.0,22280.0,24780.0,129.22
1625.T,bullish_engulfing,12,37868.71484375,36651.296804860154,35829.78515625,35829.78247108599,37868.71484375,32.91
1627.T,bullish_engulfing,11,8412.919921875,8370.60949625779,8130.521484375,8130.521323327851,8412.919921875,43.11
1629.T,bullish_engulfing,10,87944.1796875,87314.21914829487,87084.234375,86994.24255613986,87944.1796875,41.28
1631.T,bullish_engulfing,10,21598.509765625,20854.560299130822,20811.36328125,20748.968381510418,21598.509765625,47.97
1671.T,bullish_engulfing,4,3271.0,3030.0,2978.0,2978.0,3271.0,61.66
1675.T,bullish_engulfing,8,17350.0,16570.0,14865.0,14855.0,17350.0,54.67
1685.T,bullish_engulfing,3,574.5999755859375,533.0999755859375,506.79998779296875,506.79998779296875,574.5999755859375,32.13
1690.T,bullish_engulfing,4,1522.0,1413.0,1385.5,1385.5,1522.0,62.09
1691.T,bullish_engulfing,4,8356.0,8299.0,7757.0,7757.0,8356.0,59.77
1699.T,bullish_engulfing,4,417.6000061035156,390.8999938964844,384.1000061035156,384.1000061035156,417.6000061035156,47.27
1768.T,bullish_engulfing,7,1004.544921875,963.0905714673396,950.557861328125,948.6297534788868,1004.544921875,61.61
1776.T,bullish_engulfing,7,1468.0,1460.0,1451.0,1450.0,1468.0,35.97
1793.T,bullish_engulfing,5,1505.5999755859375,1414.440682243836,1407.5792236328125,1407.5791438420613,1505.5999755859375,34.05
1815.T,bullish_engulfing,11,2783.76220703125,2660.382135688947,2581.341796875,2574.5944788713537,2783.76220703125,57.38
1852.T,bullish_engulfing,11,716.3978881835938,712.582222057327,703.04296875,701.1350836417329,716.3978881835938,39.44
1860.T,bullish_engulfing,11,883.3297119140625,870.9835784614355,863.4601440429688,859.9877266595417,883.3297119140625,40.92
1861.T,bullish_engulfing,10,1094.6038818359375,1020.7423651363688,1013.477294921875,1005.0013516856505,1094.6038818359375,55.92
1909.T,bullish_engulfing,9,1552.4110107421875,1277.5822225648758,1270.1544189453125,1257.7747902026017,1552.4110107421875,101.05
1950.T,bullish_engulfing,8,2793.764892578125,2722.430646681479,2662.822509765625,2646.21032847204,2793.764892578125,85.38
1951.T,bullish_engulfing,12,1791.289306640625,1654.059233555427,1619.5084228515625,1619.0218753581526,1791.289306640625,35.51
1959.T,bullish_engulfing,12,5189.642578125,4795.096726287377,4686.6943359375,4627.122042746753,5189.642578125,55.42
1960.T,bullish_engulfing,12,829.5999755859375,817.9428678345912,800.4571533203125,785.8856911581071,829.5999755859375,74.59
1963.T,bullish_engulfing,12,1194.3314208984375,1161.4419524773668,1125.1162109375,1117.752834108402,1194.3314208984375,56.56
1968.T,bullish_engulfing,7,2114.23681640625,2052.6570871536496,2043.8599853515625,2022.3559746391732,2114.23681640625,44.94
1982.T,bullish_engulfing,4,2371.998291015625,2367.06699934555,2354.738525390625,2354.738428191187,2371.998291015625,35.76
1997.T,bullish_engulfing,9,2900.229736328125,2777.657633635593,2739.05224609375,2701.4119906763467,2900.229736328125,43.78
2080.T,bullish_engulfing,10,1287.6700439453125,1213.8669675975157,1212.8958740234375,1210.9536536951769,1287.6700439453125,34.2
2108.T,bullish_engulfing,11,2320.947021484375,2264.1270953133385,2243.903076171875,2240.050942727243,2320.947021484375,58.92
2160.T,bullish_engulfing,4,2548.0,2543.0,2412.0,2412.0,2548.0,35.01
2207.T,bullish_engulfing,6,2333.73681640625,2181.579363567073,2106.48876953125,2100.5607416086737,2333.73681640625,38.4
2264.T,bullish_engulfing,6,3712.80224609375,3428.6492203374282,3289.0478515625,3267.2659765625,3712.80224609375,32.29
2321.T,bullish_engulfing,9,187.0,123.0,115.0,112.0,187.0,32.09
2323.T,bullish_engulfing,5,332.6666564941406,266.3333435058594,261.0,261.0,332.6666564941406,36.47
