ticker,cross_month,ma9,ma24,latest_close
5659.T,2026-04,1203.36,1168.93,1529.0
3075.T,2026-04,1567.53,1563.16,1597.0
7458.T,2026-04,1631.04,1625.39,1638.0
5411.T,2026-03,1856.94,1820.2,1685.5
4055.T,2026-04,1490.75,1488.94,1702.0
7502.T,2026-04,1782.14,1778.64,1716.0
6245.T,2026-03,1622.63,1597.82,1749.0
9048.T,2026-04,1689.47,1673.41,1756.0
4026.T,2026-03,1559.03,1555.7,1800.0
6055.T,2026-03,1688.37,1671.47,1814.0
6779.T,2026-03,1021.65,982.56,1815.0
8697.T,2026-03,1682.8,1646.76,1835.5
8008.T,2026-04,1745.31,1731.34,1854.0
9216.T,2026-03,1611.11,1598.3,1867.0
6902.T,2026-04,2057.79,2051.09,1868.0
4027.T,2026-04,1432.52,1430.97,1884.0
7444.T,2026-03,1912.5,1911.55,1983.0
3558.T,2026-04,1581.01,1569.81,2042.0
3446.T,2026-04,1532.33,1455.08,2052.0
2915.T,2026-03,1944.02,1937.9,2106.0
9159.T,2026-04,2060.22,2057.29,2108.0
6294.T,2026-03,2098.99,2043.23,2207.0
3436.T,2026-04,1595.86,1490.91,2242.0
4112.T,2026-03,1969.44,1954.5,2281.0
8242.T,2026-03,2142.54,2122.37,2318.5
1690.T,2026-03,1573.83,1506.69,2358.0
7637.T,2026-04,2318.23,2312.28,2369.0
6899.T,2026-03,2280.22,2269.1,2438.0
6315.T,2026-03,2277.94,2225.74,2599.0
6668.T,2026-03,1450.56,1439.66,2614.0
1694.T,2026-04,2258.33,2223.12,2619.5
7716.T,2026-04,2267.5,2236.65,2782.0
9740.T,2026-03,2744.85,2698.5,2793.0
6419.T,2026-03,3019.99,3016.3,2818.0
7745.T,2026-04,2237.66,2171.61,2848.0
3193.T,2026-03,3234.19,3230.42,2959.0
5384.T,2026-03,2450.13,2365.57,2989.0
7715.T,2026-03,2403.88,2343.68,2998.0
6150.T,2026-03,3126.67,3082.59,3025.0
9962.T,2026-03,2437.74,2405.34,3042.0
6723.T,2026-04,2232.4,2179.55,3141.0
7943.T,2026-03,3064.91,3050.44,3170.0
3221.T,2026-03,2922.65,2920.89,3275.0
3993.T,2026-03,3521.33,3512.21,3280.0
1383.T,2026-03,3093.31,3068.04,3305.0
1928.T,2026-03,3379.81,3356.69,3388.0
4337.T,2026-03,3021.63,3003.46,3400.0
4125.T,2026-03,2144.79,1988.43,3460.0
1878.T,2026-04,3168.12,3126.89,3516.0
1419.T,2026-03,3710.56,3655.45,3545.0
2644.T,2026-04,2762.09,2628.57,3700.0
5192.T,2026-03,3756.76,3741.32,3850.0
9793.T,2026-04,3586.8,3564.04,4145.0
7944.T,2026-04,3621.62,3528.88,4215.0
4025.T,2026-03,3689.26,3570.76,4505.0
5302.T,2026-03,4385.03,4326.03,4710.0
6391.T,2026-04,3794.32,3707.07,4815.0
6943.T,2026-03,4589.36,4574.0,4870.0
9706.T,2026-04,4830.81,4802.12,5056.0
2780.T,2026-04,3504.51,3473.83,5130.0
6506.T,2026-04,4281.74,4222.85,5150.0
5310.T,2026-04,4972.8,4825.78,5950.0
6951.T,2026-04,5507.17,5352.93,6419.0
4063.T,2026-04,5278.38,5190.19,6768.0
5918.T,2026-04,7113.54,7032.2,7100.0
6728.T,2026-03,7313.78,7074.6,9773.0
3597.T,2026-03,9735.56,9693.54,10080.0
4970.T,2026-03,7500.15,7030.93,13660.0
6367.T,2026-03,18653.28,18448.61,21565.0
9286.T,2026-03,54590.01,54245.99,58900.0
9282.T,2026-03,51655.56,49788.18,59900.0
2033.T,2026-04,20810.0,17670.83,72200.0
