ticker,pattern,months_ago,latest_price,prev_open,prev_close,curr_open,curr_close,max_rise_pct
1349.T,bullish_engulfing,1,18135.0,17950.0,17610.0,17500.0,18135.0,0.0
1551.T,bullish_engulfing,1,6892.0,6863.0,6724.0,6724.0,6892.0,0.0
1992.T,bullish_engulfing,2,2767.0810546875,2727.1337877513256,2721.287841796875,2717.3905146209286,2767.0810546875,1.01
2045.T,bullish_engulfing,1,20805.0,20410.0,19310.0,19250.0,20805.0,0.0
2186.T,bullish_engulfing,1,908.0,907.0,900.0,900.0,908.0,0.0
2195.T,bullish_engulfing,2,500.0,386.0,350.0,350.0,500.0,0.0
2251.T,bullish_engulfing,2,863.7000122070312,860.0999755859375,840.9000244140625,835.5,863.7000122070312,0.71
2300.T,bullish_engulfing,1,501.0,501.0,494.0,494.0,501.0,0.0
2376.T,bullish_engulfing,2,742.7057495117188,730.9167741331336,717.1629638671875,717.1629591845962,742.7057495117188,0.0
2388.T,bullish_engulfing,2,62.0,62.0,61.0,61.0,62.0,0.0
2389.T,bullish_engulfing,1,16007999488.0,2012.0,1997.0,1995.0,16007999488.0,0.0
2435.T,bullish_engulfing,2,211.34933471679688,210.38427934022707,206.52401733398438,204.59387652950198,211.34933471679688,2.67
2492.T,bullish_engulfing,2,465.0,450.0,403.0,396.0,465.0,0.86
2530.T,bullish_engulfing,1,17505.0,17400.0,16710.0,16675.0,17505.0,0.0
2683.T,bullish_engulfing,1,1006.0,1001.0,1000.0,1000.0,1006.0,0.0
2687.T,bullish_engulfing,1,511.0,506.0,487.0,487.0,511.0,0.0
2722.T,bullish_engulfing,1,395.0,394.0,392.0,391.0,395.0,0.0
2917.T,bullish_engulfing,1,917.0,911.0,906.0,906.0,917.0,0.0
2926.T,bullish_engulfing,1,101.0,99.0,97.0,96.0,101.0,0.0
2934.T,bullish_engulfing,1,1582.0,1329.0,1320.0,1320.0,1582.0,0.0
2938.T,bullish_engulfing,1,1285.0,1222.0,1193.0,1191.0,1285.0,0.0
2972.T,bullish_engulfing,1,127300.0,126000.0,125100.0,125000.0,127300.0,0.0
3045.T,bullish_engulfing,1,1480.0,1469.0,1443.0,1443.0,1480.0,0.0
3174.T,bullish_engulfing,1,578.0,570.0,566.0,566.0,578.0,0.0
3196.T,bullish_engulfing,2,2031.0,1955.0,1952.0,1952.0,2031.0,0.0
3198.T,bullish_engulfing,2,2323.0,2205.272163970473,2172.476318359375,2160.0,2323.0,0.0
3248.T,bullish_engulfing,1,897.0,896.0,895.0,895.0,897.0,0.0
3387.T,bullish_engulfing,2,763.0,742.8202209058578,734.8436279296875,732.0,763.0,0.0
3415.T,bullish_engulfing,2,420.0,417.0,383.0,370.0,420.0,6.9
3474.T,bullish_engulfing,1,552.0,551.0,549.0,549.0,552.0,0.0
3560.T,bullish_engulfing,1,4225.0,3580.0,3500.0,3500.0,4225.0,0.0
3655.T,bullish_engulfing,1,7505573888.0,2693.0,2692.0,2692.0,7505573888.0,0.0
3664.T,bullish_engulfing,1,40.0,34.0,32.0,32.0,40.0,0.0
3667.T,bullish_engulfing,1,58.0,58.0,55.0,55.0,58.0,0.0
3671.T,bullish_engulfing,2,342.0,340.0,336.0,322.0,342.0,5.56
3680.T,bullish_engulfing,1,232.0,220.0,213.0,213.0,232.0,0.0
3796.T,bullish_engulfing,2,272.8905029296875,257.7299301147461,249.4160614013672,249.41605106476817,272.8905029296875,28.62
3807.T,bullish_engulfing,1,111.0,110.0,109.0,109.0,111.0,0.0
3840.T,bullish_engulfing,2,67.0,63.0,56.0,56.0,67.0,0.0
3853.T,bullish_engulfing,2,1399.93896484375,1284.6030101974013,1245.8262939453125,1203.0725479125977,1399.93896484375,19.86
3902.T,bullish_engulfing,2,1683.0,1680.0,1679.0,1679.0,1683.0,0.06
3927.T,bullish_engulfing,2,1183.8392333984375,889.361695568971,880.4680786132812,851.8108674369391,1183.8392333984375,0.0
3986.T,bullish_engulfing,1,523.0,508.0,502.0,500.0,523.0,0.0
4025.T,bullish_engulfing,2,4250.0,3915.0,3900.0,3845.0,4250.0,2.71
4057.T,bullish_engulfing,2,407.0,404.0,403.0,403.0,407.0,0.0
4265.T,bullish_engulfing,2,384.0,310.0,275.0,266.0,384.0,0.0
4350.T,bullish_engulfing,2,534.0331420898438,521.1768047896549,515.2431030273438,515.2430870903863,534.0331420898438,0.18
4419.T,bullish_engulfing,2,952.0,876.0,872.0,842.0,952.0,24.05
