ticker,cross_month,ma9,ma24,latest_close
4569.T,2026-02,1495.34,1489.06,1580.0
3401.T,2026-02,1326.41,1296.98,1583.0
3075.T,2026-04,1567.53,1563.16,1597.0
3431.T,2026-02,1885.96,1878.66,1642.0
7780.T,2026-02,1364.77,1356.0,1660.0
7458.T,2026-04,1633.66,1626.37,1661.5
2639.T,2026-02,1656.32,1643.16,1671.0
4623.T,2026-02,1684.44,1679.71,1718.0
5411.T,2026-03,1856.94,1820.2,1723.0
7502.T,2026-04,1783.69,1779.22,1730.0
2818.T,2026-02,1728.88,1724.91,1733.0
9048.T,2026-04,1686.92,1672.45,1733.0
6245.T,2026-03,1622.63,1597.82,1758.0
4026.T,2026-03,1559.03,1555.7,1812.0
4055.T,2026-04,1503.97,1493.9,1821.0
6055.T,2026-03,1688.37,1671.47,1824.0
2681.T,2026-02,1676.34,1669.11,1831.0
6289.T,2026-02,1720.69,1662.37,1848.0
8008.T,2026-04,1745.64,1731.46,1857.0
8697.T,2026-03,1682.8,1646.76,1859.5
4027.T,2026-04,1432.63,1431.02,1885.0
7420.T,2026-02,1824.11,1802.42,1886.0
9216.T,2026-03,1611.11,1598.3,1890.0
6902.T,2026-04,2064.18,2053.49,1925.5
7616.T,2026-04,1814.31,1810.99,1935.0
3558.T,2026-04,1574.46,1567.35,1983.0
7444.T,2026-03,1912.5,1911.55,1990.0
5946.T,2026-02,1953.16,1946.24,1997.0
5990.T,2026-02,1919.96,1918.94,2000.0
6779.T,2026-03,1021.65,982.56,2022.0
6737.T,2026-02,2130.42,2106.34,2123.0
2915.T,2026-03,1944.02,1937.9,2146.0
9558.T,2026-02,2216.88,2170.63,2193.0
4367.T,2026-02,2169.22,2166.51,2199.0
3446.T,2026-04,1551.11,1462.12,2221.0
6294.T,2026-03,2098.99,2043.23,2229.0
1690.T,2026-03,1573.83,1506.69,2232.0
3436.T,2026-04,1595.75,1490.87,2241.0
9159.T,2026-04,2078.22,2064.04,2270.0
5537.T,2026-02,1306.92,1151.97,2290.0
4112.T,2026-03,1969.44,1954.5,2299.0
4528.T,2026-02,1933.9,1842.09,2321.5
4208.T,2026-02,2380.39,2346.89,2375.5
7047.T,2026-02,2067.99,2000.7,2401.0
5582.T,2026-02,2605.0,2580.25,2410.0
7637.T,2026-04,2323.12,2314.11,2413.0
4994.T,2026-02,2580.19,2539.71,2416.0
6899.T,2026-03,2280.22,2269.1,2422.0
8242.T,2026-03,2142.54,2122.37,2452.0
4690.T,2026-02,1951.33,1880.67,2501.0
1694.T,2026-04,2247.83,2219.19,2525.0
6668.T,2026-03,1450.56,1439.66,2576.0
6326.T,2026-02,2082.33,1992.87,2581.0
8304.T,2026-02,2335.46,2295.44,2593.5
6315.T,2026-03,2277.94,2225.74,2598.0
5726.T,2026-02,2268.54,2197.58,2643.0
4462.T,2026-02,2154.81,2145.13,2677.0
6237.T,2026-02,2552.39,2536.12,2687.0
2201.T,2026-02,2583.71,2543.86,2744.0
7716.T,2026-04,2266.83,2236.4,2776.0
9001.T,2026-02,2621.73,2609.26,2790.0
6832.T,2026-02,2311.64,2229.86,2810.0
6342.T,2026-02,2848.69,2804.44,2819.0
7745.T,2026-04,2234.88,2170.57,2823.0
9740.T,2026-03,2744.85,2698.5,2823.0
4425.T,2026-04,1539.0,1534.96,2830.0
5079.T,2026-02,2691.67,2683.3,2845.0
6419.T,2026-03,3019.99,3016.3,2853.0
2292.T,2026-02,2696.07,2641.31,2898.0
5384.T,2026-03,2450.13,2365.57,2938.0
7715.T,2026-03,2403.88,2343.68,3030.0
2810.T,2026-02,2867.52,2837.64,3048.0
3193.T,2026-03,3234.19,3230.42,3060.0
4901.T,2026-04,3272.96,3272.13,3061.0
3099.T,2026-02,2428.9,2381.79,3085.0
9962.T,2026-03,2437.74,2405.34,3090.0
6723.T,2026-04,2227.07,2177.55,3093.0
6479.T,2026-02,2821.61,2708.94,3096.0
3993.T,2026-03,3521.33,3512.21,3165.0
7943.T,2026-03,3064.91,3050.44,3225.0
6150.T,2026-03,3126.67,3082.59,3230.0
2204.T,2026-04,3087.96,3084.04,3260.0
4337.T,2026-03,3021.63,3003.46,3300.0
1383.T,2026-03,3093.31,3068.04,3320.0
3221.T,2026-03,2922.65,2920.89,3365.0
9950.T,2026-04,3427.18,3426.38,3435.0
6340.T,2026-02,3444.25,3435.48,3445.0
8218.T,2026-02,3272.39,3263.23,3445.0
7769.T,2026-04,3525.84,3523.9,3460.0
1928.T,2026-03,3379.81,3356.69,3462.0
1878.T,2026-04,3168.23,3126.93,3517.0
1419.T,2026-03,3710.56,3655.45,3610.0
6235.T,2026-02,1924.11,1811.32,3630.0
2644.T,2026-04,2765.21,2635.01,3658.0
2269.T,2026-02,3248.81,3240.82,3682.0
6254.T,2026-02,3158.34,3056.93,3720.0
4125.T,2026-03,2144.79,1988.43,3740.0
5192.T,2026-03,3756.76,3741.32,3935.0
8584.T,2026-02,4067.44,3995.32,4070.0
4025.T,2026-03,3689.26,3570.76,4235.0
9793.T,2026-04,3601.25,3569.45,4275.0
7944.T,2026-04,3642.17,3536.59,4400.0
4746.T,2026-02,3976.94,3971.25,4480.0
2090.T,2026-02,4519.7,4480.18,4491.0
9042.T,2026-02,4095.8,4050.87,4527.0
1697.T,2026-02,3943.78,3924.12,4582.0
5302.T,2026-03,4385.03,4326.03,4760.0
1671.T,2026-02,3095.78,3092.62,4891.0
6521.T,2026-02,2051.0,1979.79,4905.0
6943.T,2026-03,4589.36,4574.0,4925.0
9706.T,2026-04,4822.59,4799.03,4982.0
6391.T,2026-04,3813.21,3714.15,4985.0
5332.T,2026-02,4224.87,4072.5,5242.0
2780.T,2026-04,3528.95,3483.0,5350.0
6506.T,2026-04,4304.63,4231.43,5356.0
5310.T,2026-04,4982.8,4829.53,6040.0
9104.T,2026-02,4717.48,4701.52,6089.0
9824.T,2026-02,4885.76,4830.61,6110.0
6951.T,2026-04,5512.17,5354.81,6464.0
4063.T,2026-04,5264.38,5184.94,6642.0
5918.T,2026-04,7117.98,7033.87,7140.0
7826.T,2026-02,3532.24,3480.33,7310.0
2702.T,2026-02,6368.5,6261.96,8210.0
1499.T,2026-02,8849.58,8844.2,9163.0
6728.T,2026-03,7313.78,7074.6,9866.0
3597.T,2026-03,9735.56,9693.54,10110.0
1691.T,2026-02,8063.44,8019.0,12965.0
4970.T,2026-03,7500.15,7030.93,13640.0
6367.T,2026-03,18653.28,18448.61,21235.0
6920.T,2026-02,25129.86,23914.44,44800.0
9286.T,2026-03,54590.01,54246.0,58800.0
9282.T,2026-03,51655.56,49788.18,60700.0
9287.T,2026-02,57244.44,55853.64,66700.0
2033.T,2026-04,20930.0,17715.83,73280.0
7718.T,2026-01,16077567544.89,16072973994.67,19048443904.0
