ticker,pattern,months_ago,latest_price,prev_open,prev_close,curr_open,curr_close,max_rise_pct
1309.T,bullish_engulfing,2,55550.0,54880.0,51960.0,51960.0,55550.0,0.0
1311.T,bullish_engulfing,5,1870.0,1798.0,1784.0,1784.0,1870.0,8.98
1358.T,bullish_engulfing,5,91200.0,81720.0,81610.0,81610.0,91200.0,51.32
1365.T,bullish_engulfing,5,73600.0,66220.0,66110.0,66110.0,73600.0,21.37
1377.T,bullish_engulfing,4,4368.0498046875,4229.381567412916,4016.4267578125,4016.4267478475763,4368.0498046875,0.0
1379.T,bullish_engulfing,7,2053.91162109375,1865.3268989429139,1782.271484375,1778.3630591772717,2053.91162109375,0.0
1380.T,bullish_engulfing,6,998.7523193359375,990.8257296765186,986.8624267578125,986.8624107724145,998.7523193359375,5.46
1381.T,bullish_engulfing,5,4245.0,4155.0,4145.0,4145.0,4245.0,0.0
1401.T,bullish_engulfing,10,1428.3907470703125,1293.9540440823037,1204.988525390625,1196.0919058512652,1428.3907470703125,5.88
1419.T,bullish_engulfing,5,3587.77392578125,3510.5136544850952,3457.397216796875,3457.397215153937,3587.77392578125,7.67
1429.T,bullish_engulfing,1,713.0,701.0,688.0,687.0,713.0,0.0
1435.T,bullish_engulfing,4,212.0,176.0,164.0,164.0,212.0,0.0
1438.T,bullish_engulfing,4,1862.4320068359375,1795.1747747716768,1755.6116943359375,1755.6116899276628,1862.4320068359375,0.41
1446.T,bullish_engulfing,1,527.0,526.0,520.0,520.0,527.0,0.0
1447.T,bullish_engulfing,7,248.2848663330078,241.360586509545,236.4146728515625,235.42549078587993,248.2848663330078,62.55
1458.T,bullish_engulfing,5,57030.0,51170.0,51150.0,51150.0,57030.0,50.75
1479.T,bullish_engulfing,1,51810.0,47180.0,46960.0,46960.0,51810.0,0.0
1483.T,bullish_engulfing,1,3494.0,3421.0,3299.0,3299.0,3494.0,0.0
1484.T,bullish_engulfing,1,3525.0,3292.0,3285.0,3285.0,3525.0,0.0
1485.T,bullish_engulfing,8,46139.7578125,45871.446990897784,43943.57421875,43943.57291554491,46139.7578125,18.34
1514.T,bullish_engulfing,5,658.6798706054688,566.5431325084758,519.4945678710938,519.4945408049084,658.6798706054688,47.62
1542.T,bullish_engulfing,7,24780.0,22795.0,22280.0,22280.0,24780.0,129.22
1545.T,bullish_engulfing,9,36840.0,35369.28093052974,34969.2890625,34850.0,36840.0,9.93
1559.T,bullish_engulfing,6,3817.0,3735.0,3700.0,3684.0,3817.0,27.72
1563.T,bullish_engulfing,5,2209.0,2131.0,2114.0,2114.0,2209.0,20.42
1570.T,bullish_engulfing,5,48070.0,43170.0,43100.0,43100.0,48070.0,49.97
1572.T,bullish_engulfing,5,8386.0,8255.0,8006.0,8006.0,8386.0,0.0
1573.T,bullish_engulfing,8,7594.0,7577.0,7230.0,7150.0,7594.0,12.97
1579.T,bullish_engulfing,5,517.4000244140625,464.20001220703125,463.70001220703125,463.70001220703125,517.4000244140625,50.64
1585.T,bullish_engulfing,5,2382.96435546875,2343.6628902574766,2313.316162109375,2313.3161279602687,2382.96435546875,12.19
1617.T,bullish_engulfing,1,45500.0,45310.0,44810.0,44360.0,45500.0,0.0
1620.T,bullish_engulfing,7,30950.0,30350.0,30090.0,30090.0,30950.0,26.98
1624.T,bullish_engulfing,5,83590.0,75000.0,73070.0,73070.0,83590.0,15.97
1627.T,bullish_engulfing,8,10695.0,10105.0,10005.0,9999.0,10695.0,23.56
1628.T,bullish_engulfing,7,20770.0,20645.0,20300.0,20300.0,20770.0,8.35
1631.T,bullish_engulfing,7,27100.0,25190.0,25130.0,25130.0,27100.0,29.67
1632.T,bullish_engulfing,7,32110.0,32000.0,30830.0,30830.0,32110.0,22.95
1633.T,bullish_engulfing,7,52350.0,47580.0,46960.0,46960.0,52350.0,25.12
1653.T,bullish_engulfing,6,4462.58984375,4410.030573325037,4395.1552734375,4333.670581597222,4462.58984375,15.43
1658.T,bullish_engulfing,6,3568.677978515625,3522.2804496200392,3507.47265625,3503.5236917709417,3568.677978515625,26.8
1671.T,bullish_engulfing,5,3271.0,3030.0,2978.0,2978.0,3271.0,82.7
1675.T,bullish_engulfing,9,17350.0,16570.0,14865.0,14855.0,17350.0,54.67
1681.T,bullish_engulfing,6,2732.19091796875,2684.0855090562522,2651.68798828125,2637.943584830051,2732.19091796875,27.66
1685.T,bullish_engulfing,3,574.5999755859375,533.0999755859375,506.79998779296875,506.79998779296875,574.5999755859375,39.23
1686.T,bullish_engulfing,10,2349.5,2295.0,2270.0,2256.5,2349.5,23.81
1687.T,bullish_engulfing,9,870.0999755859375,869.0,851.0999755859375,848.0,870.0999755859375,11.46
1688.T,bullish_engulfing,6,522.9000244140625,487.29998779296875,478.6000061035156,476.0,522.9000244140625,9.85
1690.T,bullish_engulfing,5,1522.0,1413.0,1385.5,1385.5,1522.0,74.8
1691.T,bullish_engulfing,5,8356.0,8299.0,7757.0,7757.0,8356.0,82.62
1695.T,bullish_engulfing,8,2779.0,2685.0,2629.0,2604.0,2779.0,24.15
1697.T,bullish_engulfing,6,4080.0,3793.0,3732.0,3727.0,4080.0,12.7
1699.T,bullish_engulfing,5,417.6000061035156,390.8999938964844,384.1000061035156,384.1000061035156,417.6000061035156,63.72
1711.T,bullish_engulfing,7,282.0,272.0,266.0,266.0,282.0,7.8
1758.T,bullish_engulfing,7,2257.638916015625,2246.8882852096285,2181.406982421875,2164.792293928402,2257.638916015625,18.13
1762.T,bullish_engulfing,7,4111.55419921875,3330.2613530799945,3305.845947265625,3291.1965917736784,4111.55419921875,0.36
1764.T,bullish_engulfing,10,2730.0,2698.0,2661.0,2661.0,2730.0,23.26
1768.T,bullish_engulfing,8,1004.544921875,963.0905714673396,950.557861328125,948.6297534788868,1004.544921875,61.61
1770.T,bullish_engulfing,7,1620.5361328125,1556.3372064092357,1527.1558837890625,1518.4015025932247,1620.5361328125,14.89
1776.T,bullish_engulfing,1,1996.0,1996.0,1987.0,1987.0,1996.0,0.0
1783.T,bullish_engulfing,5,66.0,63.0,61.0,61.0,66.0,6.06
1808.T,bullish_engulfing,7,2937.08349609375,2483.787309982116,2448.388916015625,2436.097877995402,2937.08349609375,14.3
1814.T,bullish_engulfing,5,3733.369384765625,3709.000192570814,3645.64013671875,3645.6400780740046,3733.369384765625,16.45
1835.T,bullish_engulfing,7,4424.927734375,4262.318696041175,4173.623046875,4168.695838843263,4424.927734375,29.62
1840.T,bullish_engulfing,5,226.0,225.0,220.0,220.0,226.0,11.5
1844.T,bullish_engulfing,5,616.0,591.0,519.0,519.0,616.0,0.0
1848.T,bullish_engulfing,1,596.0,576.0,571.0,571.0,596.0,0.0
1852.T,bullish_engulfing,5,1026.1519775390625,1001.8586509391052,993.113037109375,993.1129934137518,1026.1519775390625,9.09
1860.T,bullish_engulfing,1,1556.5,1492.0,1417.0,1417.0,1556.5,0.0
1861.T,bullish_engulfing,5,1704.48046875,1565.8808484716324,1518.697998046875,1518.6979955125432,1704.48046875,16.49
1867.T,bullish_engulfing,8,2394.765625,2379.408603668213,2272.867919921875,2272.8677354709416,2394.765625,30.06
1870.T,bullish_engulfing,7,2269.1982421875,2179.56071149937,2126.947265625,2113.3065638920943,2269.1982421875,8.63
1879.T,bullish_engulfing,1,2262.0,2000.0,1928.0,1928.0,2262.0,0.0
1885.T,bullish_engulfing,5,3080.736572265625,2892.3603826082876,2777.568603515625,2777.568546523562,3080.736572265625,34.71
1887.T,bullish_engulfing,5,615.1361083984375,541.9056193033855,527.259521484375,527.259521484375,615.1361083984375,10.95
1897.T,bullish_engulfing,2,3440.0,3380.0,3360.0,3350.0,3440.0,0.0
1898.T,bullish_engulfing,7,1574.293701171875,1475.5948492908735,1450.187255859375,1446.2785088357386,1574.293701171875,7.01
1909.T,bullish_engulfing,5,2668.515380859375,2310.392223324983,2288.009521484375,2288.0094598235087,2668.515380859375,40.15
1914.T,bullish_engulfing,7,633.760986328125,618.4203508566906,606.9148559570312,605.956041390885,633.760986328125,15.34
1926.T,bullish_engulfing,1,4065.0,3945.0,3840.0,3840.0,4065.0,0.0
1928.T,bullish_engulfing,7,3424.606689453125,3275.753423793911,3242.457275390625,3213.078223647613,3424.606689453125,11.72
1934.T,bullish_engulfing,7,2705.876708984375,2642.7429231600745,2454.327880859375,2446.436105826194,2705.876708984375,17.94
1950.T,bullish_engulfing,9,2788.659423828125,2717.4555040495984,2657.956298828125,2641.374508473789,2788.659423828125,85.38
1960.T,bullish_engulfing,8,1329.278564453125,983.132180841396,947.8500366210938,944.9892807554139,1329.278564453125,17.36
1963.T,bullish_engulfing,5,2111.269775390625,1888.6712161543117,1855.4766845703125,1855.47662803694,2111.269775390625,29.24
1966.T,bullish_engulfing,9,1529.2799072265625,1529.2798225008962,1509.081787109375,1504.2728144039897,1529.2799072265625,20.57
1968.T,bullish_engulfing,8,2114.23681640625,2052.6570871536496,2043.8599853515625,2022.3559746391732,2114.23681640625,44.94
1982.T,bullish_engulfing,5,2363.747802734375,2358.8336878272253,2346.548095703125,2346.5479746479505,2363.747802734375,35.76
1992.T,bullish_engulfing,3,2761.324462890625,2721.4602488713413,2715.62646484375,2711.7372982401243,2761.324462890625,0.82
1997.T,bullish_engulfing,6,3825.0,3655.0,3590.0,3575.0,3825.0,9.02
2001.T,bullish_engulfing,7,2367.678466796875,2283.7533229880137,2162.30859375,2153.422325306082,2367.678466796875,19.56
2039.T,bullish_engulfing,6,906.0,896.0,888.0,886.0,906.0,0.0
2045.T,bullish_engulfing,2,20620.0,20410.0,19310.0,19250.0,20620.0,0.0
2047.T,bullish_engulfing,5,3325.0,3293.0,3290.0,3273.0,3325.0,11.28
2053.T,bullish_engulfing,5,1768.765625,1768.765625,1696.2109375,1696.2109375,1768.765625,10.14
2070.T,bullish_engulfing,1,15140.0,14425.0,14200.0,14040.0,15140.0,0.0
2071.T,bullish_engulfing,4,18300.0,18100.0,17825.0,17800.0,18300.0,1.23
2072.T,bullish_engulfing,5,17990.0,16530.0,16450.0,16450.0,17990.0,21.46
2073.T,bullish_engulfing,5,15435.0,15380.0,15130.0,15130.0,15435.0,0.0
2089.T,bullish_engulfing,4,2825.0,2739.5,2738.5,2716.5,2825.0,0.0
2090.T,bullish_engulfing,10,4447.33935546875,4438.620787495859,4386.310546875,4382.435905933484,4447.33935546875,1.56
2091.T,bullish_engulfing,8,4655.44677734375,4629.034392917063,4628.05615234375,4628.056041944375,4655.44677734375,0.19
2108.T,bullish_engulfing,1,4280.0,4150.0,4025.0,3990.0,4280.0,0.0
2114.T,bullish_engulfing,7,563.1220703125,542.4660708412003,516.8919677734375,516.8919614833516,563.1220703125,17.73
2117.T,bullish_engulfing,5,2794.5322265625,2762.265146487833,2761.287353515625,2761.2872665544087,2794.5322265625,6.02
2122.T,bullish_engulfing,5,1219.0,1203.0,1199.0,1199.0,1219.0,9.52
2124.T,bullish_engulfing,7,1069.7376708984375,1040.7212606114665,982.6884765625,981.7212802548952,1069.7376708984375,0.0
2138.T,bullish_engulfing,7,592.0,580.0,549.0,539.0,592.0,0.0
2154.T,bullish_engulfing,1,1852.0,1809.0,1754.0,1748.0,1852.0,0.0
2156.T,bullish_engulfing,10,410.7573547363281,357.81964995402814,351.93768310546875,350.9573579847386,410.7573547363281,0.0
2158.T,bullish_engulfing,4,949.0,873.0,837.0,837.0,949.0,0.0
2160.T,bullish_engulfing,5,2548.0,2543.0,2412.0,2412.0,2548.0,24.02
2162.T,bullish_engulfing,7,453.61480712890625,445.674075711158,430.7851867675781,430.7851778860948,453.61480712890625,5.69
2163.T,bullish_engulfing,1,1942.0,1940.0,1909.0,1909.0,1942.0,0.0
2164.T,bullish_engulfing,5,364.0,305.0,240.0,240.0,364.0,0.0
2169.T,bullish_engulfing,10,1743.892578125,1719.399752758733,1712.541748046875,1712.5417003160112,1743.892578125,5.34
2175.T,bullish_engulfing,5,1605.35888671875,1341.0739908854166,1326.3369140625,1326.3369015118192,1605.35888671875,24.21
2179.T,bullish_engulfing,1,805.0,767.0,762.0,762.0,805.0,0.0
2180.T,bullish_engulfing,7,881.388916015625,745.1832613558382,730.3782958984375,730.3782730700588,881.388916015625,49.31
2181.T,bullish_engulfing,7,273.66961669921875,259.25058940578793,249.31312561035156,246.09807173596607,273.66961669921875,3.45
2183.T,bullish_engulfing,5,301.681640625,292.95131498473495,284.2209777832031,284.2209668910772,301.681640625,3.22
2195.T,bullish_engulfing,3,500.0,386.0,350.0,350.0,500.0,13.4
2196.T,bullish_engulfing,3,167.0,164.0,162.0,162.0,167.0,0.0
2201.T,bullish_engulfing,5,2663.96923828125,2640.2544026080827,2628.39697265625,2628.3969487493046,2663.96923828125,7.18
2206.T,bullish_engulfing,7,5450.35205078125,4998.468317207512,4874.5966796875,4874.5966795987215,5450.35205078125,11.3
2207.T,bullish_engulfing,7,2333.73681640625,2181.579363567073,2106.48876953125,2100.5607416086737,2333.73681640625,38.19
2209.T,bullish_engulfing,10,2482.771240234375,2445.362205255682,2436.502197265625,2430.5956352651356,2482.771240234375,1.78
2215.T,bullish_engulfing,4,624.0,615.0,612.0,612.0,624.0,0.0
2229.T,bullish_engulfing,9,2795.21435546875,2720.8320327100078,2618.55615234375,2618.066666974407,2795.21435546875,8.16
2236.T,bullish_engulfing,8,1258.2216796875,1235.4589464741368,1220.6925048828125,1219.7046894929847,1258.2216796875,13.94
2249.T,bullish_engulfing,4,11666.6953125,11556.914634763936,11546.9345703125,11546.934539403337,11666.6953125,15.57
2251.T,bullish_engulfing,3,863.7000122070312,860.0999755859375,840.9000244140625,835.5,863.7000122070312,2.74
2252.T,bullish_engulfing,4,1324.5467529296875,1308.6362857599704,1299.6866455078125,1297.697832262194,1324.5467529296875,5.39
2253.T,bullish_engulfing,5,1177.0377197265625,1166.3109193566727,1139.0059814453125,1139.005846429681,1177.0377197265625,11.64
2264.T,bullish_engulfing,1,4866.0,4819.0,4746.0,4715.0,4866.0,0.0
2270.T,bullish_engulfing,1,3495.0,3270.0,3160.0,3135.0,3495.0,0.0
2282.T,bullish_engulfing,5,6810.2861328125,6765.327457476265,6408.5888671875,6408.588715966068,6810.2861328125,2.6
2291.T,bullish_engulfing,5,632.0,629.0,612.0,612.0,632.0,0.0
2293.T,bullish_engulfing,7,2714.0,2635.0,2620.0,2613.0,2714.0,9.91
2300.T,bullish_engulfing,2,503.0,501.0,494.0,494.0,503.0,0.0
2315.T,bullish_engulfing,7,124.0,109.0,97.0,97.0,124.0,0.0
2321.T,bullish_engulfing,8,247.0,189.0,185.0,182.0,247.0,0.0
2323.T,bullish_engulfing,6,332.6666564941406,266.3333435058594,261.0,261.0,332.6666564941406,36.47
2325.T,bullish_engulfing,10,6212.67041015625,5955.458153114187,5718.03125,5698.245471735669,6212.67041015625,0.0
2327.T,bullish_engulfing,9,3523.729736328125,3478.8039299326856,3423.13525390625,3413.36902119368,3523.729736328125,23.96
2331.T,bullish_engulfing,7,1209.675048828125,1095.5267201311847,1041.17041015625,1034.7465491201365,1209.675048828125,4.66
2334.T,bullish_engulfing,5,442.0,426.0,412.0,412.0,442.0,14.03
2337.T,bullish_engulfing,4,431.1523132324219,426.28604223452857,396.1151123046875,396.11510493362465,431.1523132324219,15.97
2338.T,bullish_engulfing,1,138.0,133.0,102.0,102.0,138.0,0.0
2342.T,bullish_engulfing,7,407.0,216.0,195.0,193.0,407.0,0.0
2345.T,bullish_engulfing,5,244.0,239.0,218.0,218.0,244.0,9.02
2353.T,bullish_engulfing,5,285.0,281.0,260.0,260.0,285.0,0.7
2373.T,bullish_engulfing,9,433.2276611328125,406.21126558226075,402.3517761230469,400.42200305148594,433.2276611328125,6.24
2375.T,bullish_engulfing,10,266.7299499511719,242.93249090346333,236.98312377929688,235.99155423189183,266.7299499511719,0.0
2376.T,bullish_engulfing,1,790.0,766.0,654.0,653.0,790.0,0.0
2384.T,bullish_engulfing,7,3681.75537109375,3545.032457739906,3310.650146484375,3310.6500551744857,3681.75537109375,32.68
2385.T,bullish_engulfing,7,245.0,195.0,183.0,183.0,245.0,10.2
2388.T,bullish_engulfing,3,62.0,62.0,61.0,61.0,62.0,0.0
2393.T,bullish_engulfing,8,2354.940673828125,2206.4832295039314,2097.80859375,2096.8383997291216,2354.940673828125,9.81
2395.T,bullish_engulfing,4,1668.0546875,1637.6908681441325,1583.8194580078125,1576.9630339841456,1668.0546875,0.0
2404.T,bullish_engulfing,6,490.0,473.0,459.0,459.0,490.0,17.35
2410.T,bullish_engulfing,4,2569.0,2454.0,2447.0,2430.0,2569.0,0.0
2411.T,bullish_engulfing,5,461.974609375,458.0760918073757,453.20294189453125,453.2029395767405,461.974609375,4.01
2413.T,bullish_engulfing,7,2542.111328125,2308.319855615493,2140.128173828125,2129.7704142110497,2542.111328125,0.0
2425.T,bullish_engulfing,5,791.2741088867188,780.5812346293261,768.916259765625,768.9162409452022,791.2741088867188,0.0
2432.T,bullish_engulfing,4,2591.08544921875,2472.246135999543,2465.427490234375,2459.5829922095277,2591.08544921875,2.78
2433.T,bullish_engulfing,7,1161.8896484375,1154.0125109480102,1097.8873291015625,1083.6097950046346,1161.8896484375,0.0
2435.T,bullish_engulfing,3,211.34933471679688,210.38427934022707,206.52401733398438,204.59387652950198,211.34933471679688,2.67
2438.T,bullish_engulfing,5,371.5267639160156,364.6647979318279,357.8028259277344,357.80282013019973,371.5267639160156,1.32
2454.T,bullish_engulfing,4,398.9610290527344,397.9636433919271,394.971435546875,394.97141876220707,398.9610290527344,0.0
2461.T,bullish_engulfing,7,525.4990234375,497.5367162795294,485.9660949707031,484.03763259747706,525.4990234375,0.0
2464.T,bullish_engulfing,9,344.15277099609375,341.2444614955357,339.3055725097656,339.3055488693882,344.15277099609375,0.0
2469.T,bullish_engulfing,10,2570.2958984375,2387.1210009889032,2313.071533203125,2308.1997662617277,2570.2958984375,56.91
2481.T,bullish_engulfing,2,705.0,696.0,695.0,688.0,705.0,0.0
2483.T,bullish_engulfing,1,2125.0,1809.0,1792.0,1782.0,2125.0,0.0
2489.T,bullish_engulfing,4,290.0,264.0,263.0,263.0,290.0,0.0
2492.T,bullish_engulfing,3,465.0,450.0,403.0,396.0,465.0,0.0
2497.T,bullish_engulfing,5,526.8522338867188,490.61892920804314,487.68109130859375,487.68106408101477,526.8522338867188,2.6
2503.T,bullish_engulfing,1,2718.5,2555.0,2479.5,2470.0,2718.5,0.0
