ticker,pattern,months_ago,latest_price,prev_open,prev_close,curr_open,curr_close,max_rise_pct
1429.T,bullish_engulfing,1,706.0,701.0,688.0,687.0,706.0,0.0
1479.T,bullish_engulfing,1,51400.0,47180.0,46960.0,46960.0,51400.0,0.0
1483.T,bullish_engulfing,1,3458.0,3421.0,3299.0,3299.0,3458.0,0.0
1484.T,bullish_engulfing,1,3458.0,3292.0,3285.0,3285.0,3458.0,0.0
1617.T,bullish_engulfing,1,45360.0,45310.0,44810.0,44360.0,45360.0,0.0
1848.T,bullish_engulfing,1,595.0,576.0,571.0,571.0,595.0,0.0
1879.T,bullish_engulfing,1,2278.0,2000.0,1928.0,1928.0,2278.0,0.0
1926.T,bullish_engulfing,1,4090.0,3945.0,3840.0,3840.0,4090.0,0.0
2070.T,bullish_engulfing,1,14990.0,14425.0,14200.0,14040.0,14990.0,0.0
2108.T,bullish_engulfing,1,4265.0,4150.0,4025.0,3990.0,4265.0,0.0
2154.T,bullish_engulfing,1,1897.0,1809.0,1754.0,1748.0,1897.0,0.0
2179.T,bullish_engulfing,1,802.0,767.0,762.0,762.0,802.0,0.0
2270.T,bullish_engulfing,1,3415.0,3270.0,3160.0,3135.0,3415.0,0.0
2338.T,bullish_engulfing,1,165.0,133.0,102.0,102.0,165.0,0.0
2483.T,bullish_engulfing,1,2131.0,1809.0,1792.0,1782.0,2131.0,0.0
2503.T,bullish_engulfing,1,2723.0,2555.0,2479.5,2470.0,2723.0,0.0
2533.T,bullish_engulfing,1,491.0,439.0,418.0,418.0,491.0,0.0
2590.T,bullish_engulfing,1,2719.0,2655.0,2533.0,2533.0,2719.0,0.0
2597.T,bullish_engulfing,1,1080.0,1071.0,1060.0,1060.0,1080.0,0.0
2653.T,bullish_engulfing,1,2834.0,2805.0,2795.0,2795.0,2834.0,0.0
2664.T,bullish_engulfing,1,3200.0,2998.0,2981.0,2981.0,3200.0,0.0
2668.T,bullish_engulfing,1,1261.0,1261.0,1245.0,1245.0,1261.0,0.0
2693.T,bullish_engulfing,1,487.0,255.0,246.0,246.0,487.0,0.0
2730.T,bullish_engulfing,1,2310.0,2172.0,2123.0,2114.0,2310.0,0.0
2788.T,bullish_engulfing,1,374.0,343.0,337.0,337.0,374.0,0.0
2792.T,bullish_engulfing,1,1486.0,1470.0,1459.0,1451.0,1486.0,0.0
2795.T,bullish_engulfing,1,920.0,899.0,897.0,897.0,920.0,0.0
2810.T,bullish_engulfing,1,3362.0,3070.0,3005.0,3004.0,3362.0,0.0
2820.T,bullish_engulfing,1,4585.0,4310.0,4130.0,4105.0,4585.0,0.0
2914.T,bullish_engulfing,1,6115.0,6067.0,5865.0,5818.0,6115.0,0.0
2937.T,bullish_engulfing,1,1701.0,1680.0,1655.0,1655.0,1701.0,0.0
2961.T,bullish_engulfing,1,5100.0,5050.0,4975.0,4975.0,5100.0,0.0
3076.T,bullish_engulfing,1,2785.0,2750.0,2688.0,2685.0,2785.0,0.0
3097.T,bullish_engulfing,1,4770.0,4710.0,4215.0,4215.0,4770.0,0.0
3121.T,bullish_engulfing,1,229.0,216.0,210.0,209.0,229.0,0.0
3173.T,bullish_engulfing,1,960.0,921.0,917.0,915.0,960.0,0.0
3185.T,bullish_engulfing,1,212.0,212.0,206.0,204.0,212.0,0.0
3201.T,bullish_engulfing,1,1876.0,1873.0,1785.0,1771.0,1876.0,0.0
3202.T,bullish_engulfing,1,135.0,128.0,125.0,125.0,135.0,0.0
3205.T,bullish_engulfing,1,788.0,710.0,691.0,690.0,788.0,0.0
3237.T,bullish_engulfing,1,70.0,66.0,65.0,65.0,70.0,0.0
3276.T,bullish_engulfing,1,1343.0,1325.0,1296.0,1296.0,1343.0,0.0
3352.T,bullish_engulfing,1,1700.0,1675.0,1659.0,1659.0,1700.0,0.0
3370.T,bullish_engulfing,1,503.0,451.0,448.0,448.0,503.0,0.0
3402.T,bullish_engulfing,1,1143.5,1139.0,1121.0,1118.5,1143.5,0.0
3407.T,bullish_engulfing,1,1750.0,1570.0,1535.0,1516.0,1750.0,0.0
3551.T,bullish_engulfing,1,1392.0,1080.0,1034.0,1030.0,1392.0,0.0
3563.T,bullish_engulfing,1,10085.0,9650.0,9074.0,9050.0,10085.0,0.0
3628.T,bullish_engulfing,1,674.0,510.0,441.0,434.0,674.0,0.0
3632.T,bullish_engulfing,1,410.0,377.0,362.0,361.0,410.0,0.0
3673.T,bullish_engulfing,1,948.0,922.0,903.0,890.0,948.0,0.0
3683.T,bullish_engulfing,1,1098.0,988.0,975.0,975.0,1098.0,0.0
3708.T,bullish_engulfing,1,1759.0,1617.0,1589.0,1583.0,1759.0,0.0
3741.T,bullish_engulfing,1,3880.0,3020.0,3005.0,2991.0,3880.0,0.0
3753.T,bullish_engulfing,1,197.0,163.0,150.0,149.0,197.0,0.0
3769.T,bullish_engulfing,1,8532.0,8301.0,7780.0,7730.0,8532.0,0.0
