ticker,pattern,months_ago,latest_price,prev_open,prev_close,curr_open,curr_close,max_rise_pct
1992.T,bullish_engulfing,1,2830.0,2799.0,2793.0,2789.0,2830.0,0.0
1997.T,bullish_engulfing,1,4370.0,4170.0,4135.0,4000.0,4370.0,0.0
2388.T,bullish_engulfing,1,62.0,62.0,61.0,61.0,62.0,0.0
2435.T,bullish_engulfing,1,223.0,218.0,214.0,212.0,223.0,0.0
2796.T,bullish_engulfing,1,522.0,519.0,517.0,512.0,522.0,0.0
2929.T,bullish_engulfing,1,668.0,667.0,645.0,635.0,668.0,0.0
3058.T,bullish_engulfing,1,709.0,696.0,688.0,688.0,709.0,0.0
3059.T,bullish_engulfing,1,836.0,835.0,834.0,834.0,836.0,0.0
3196.T,bullish_engulfing,1,1978.0,1955.0,1952.0,1952.0,1978.0,0.0
3306.T,bullish_engulfing,1,733.0,711.0,709.0,703.0,733.0,0.0
3392.T,bullish_engulfing,1,980.0,894.0,885.0,875.0,980.0,0.0
3655.T,bullish_engulfing,1,2693.0,2693.0,2692.0,2692.0,2693.0,0.0
3803.T,bullish_engulfing,1,736.0,712.0,665.0,665.0,736.0,0.0
3840.T,bullish_engulfing,1,68.0,63.0,56.0,56.0,68.0,0.0
3848.T,bullish_engulfing,1,1005.0,994.0,983.0,971.0,1005.0,0.0
3902.T,bullish_engulfing,1,1682.0,1680.0,1679.0,1679.0,1682.0,0.0
3927.T,bullish_engulfing,1,1128.0,900.0,891.0,862.0,1128.0,0.0
4025.T,bullish_engulfing,1,4420.0,3915.0,3900.0,3845.0,4420.0,0.0
4265.T,bullish_engulfing,1,435.0,310.0,275.0,266.0,435.0,0.0
4374.T,bullish_engulfing,1,2641.0,2492.0,2386.0,2340.0,2641.0,0.0
4419.T,bullish_engulfing,1,951.0,876.0,872.0,842.0,951.0,0.0
4751.T,bullish_engulfing,1,1402.0,1402.0,1378.0,1351.0,1402.0,0.0
4890.T,bullish_engulfing,1,357.0,317.0,274.0,272.0,357.0,0.0
5017.T,bullish_engulfing,1,2777844480.0,2771644416.0,2765833728.0,2765833728.0,2777844480.0,0.0
5856.T,bullish_engulfing,1,30.0,29.0,20.0,20.0,30.0,0.0
5889.T,bullish_engulfing,1,2076.0,2010.0,1998.0,1969.0,2076.0,0.0
5992.T,bullish_engulfing,1,3490.0,3410.0,3385.0,3340.0,3490.0,0.0
6406.T,bullish_engulfing,1,5680.0,5666.0,5660.0,5660.0,5680.0,0.0
6898.T,bullish_engulfing,1,3860.0,3630.0,3560.0,3545.0,3860.0,0.0
6920.T,bullish_engulfing,1,35090.0,33830.0,33660.0,32380.0,35090.0,0.0
7116.T,bullish_engulfing,1,1175.0,1170.0,1168.0,1167.0,1175.0,0.0
7250.T,bullish_engulfing,1,3015.0,3015.0,3010.0,3010.0,3015.0,0.0
7416.T,bullish_engulfing,1,870.0,796.0,784.0,784.0,870.0,0.0
7698.T,bullish_engulfing,1,2581.0,2521.0,2508.0,2508.0,2581.0,0.0
7823.T,bullish_engulfing,1,834.0,828.0,821.0,815.0,834.0,0.0
8894.T,bullish_engulfing,1,54.0,54.0,48.0,47.0,54.0,0.0
9257.T,bullish_engulfing,1,762.0,751.0,748.0,748.0,762.0,0.0
9432.T,bullish_engulfing,1,158.60000610351562,156.6999969482422,153.3000030517578,152.5,158.60000610351562,0.0
9478.T,bullish_engulfing,1,504.0,466.0,456.0,451.0,504.0,0.0
9514.T,bullish_engulfing,1,371.0,370.0,359.0,357.0,371.0,0.0
9561.T,bullish_engulfing,1,470.0,459.0,441.0,425.0,470.0,0.0
9605.T,bullish_engulfing,1,5750.0,5620.0,5400.0,5390.0,5750.0,0.0
