ticker,price
6322.T,1605.00
7050.T,1606.00
2462.T,1615.00
5380.T,1630.00
3524.T,1637.00
7965.T,1640.00
5071.T,1663.00
2975.T,1667.00
9365.T,1685.00
1827.T,1686.00
8368.T,1700.00
2480.T,1729.00
5816.T,1733.00
9726.T,1735.00
1407.T,1739.00
6849.T,1740.00
3421.T,1747.00
5707.T,1750.00
5817.T,1751.00
2175.T,1754.00
5994.T,1758.00
7914.T,1758.00
3096.T,1763.00
7501.T,1789.00
2332.T,1790.00
7839.T,1800.00
4635.T,1825.00
7502.T,1831.00
2169.T,1837.00
4220.T,1844.00
2514.T,1889.00
2301.T,1900.00
4732.T,1902.50
2483.T,1913.00
1770.T,1914.00
2154.T,1914.00
6245.T,1915.00
3103.T,1918.00
7039.T,1929.00
7731.T,1997.00
1311.T,2003.00
3877.T,2036.00
4809.T,2038.00
2163.T,2045.00
6246.T,2065.00
7172.T,2073.00
3547.T,2085.00
6564.T,2086.00
8801.T,2106.50
6724.T,2117.50
7110.T,2150.00
9017.T,2150.00
4832.T,2156.00
9171.T,2178.00
2518.T,2216.00
8093.T,2222.00
4425.T,2225.00
6351.T,2227.00
8544.T,2252.00
8334.T,2262.00
2708.T,2266.00
8001.T,2270.00
8439.T,2283.00
2915.T,2314.00
2981.T,2360.00
3023.T,2369.00
4112.T,2391.00
3964.T,2437.00
5284.T,2443.00
2553.T,2530.50
8029.T,2541.00
9795.T,2565.00
2410.T,2569.00
9908.T,2681.00
7184.T,2724.00
4588.T,2730.00
9761.T,2739.00
3132.T,2768.50
5079.T,2909.00
4958.T,2919.00
1828.T,2924.00
6874.T,2930.00
2523.T,2949.00
6237.T,2955.00
5753.T,2966.00
6723.T,2969.00
5885.T,2970.00
7949.T,3060.00
7459.T,3067.00
7808.T,3165.00
3107.T,3200.00
1654.T,3210.00
7912.T,3250.00
2814.T,3300.00
3659.T,3321.00
7723.T,3340.00
7937.T,3395.00
8037.T,3395.00
3252.T,3415.00
3993.T,3415.00
8362.T,3530.00
3153.T,3550.00
2648.T,3575.00
4676.T,3581.00
1481.T,3588.00
2629.T,3588.00
6330.T,3630.00
6036.T,3645.00
3946.T,3700.00
8084.T,3720.00
3139.T,3820.00
9336.T,3860.00
5844.T,3877.00
7228.T,3900.00
2625.T,3955.00
3399.T,4000.00
1473.T,4008.00
2327.T,4020.00
5410.T,4060.00
2573.T,4070.00
5947.T,4073.00
1348.T,4083.00
1308.T,4086.00
9782.T,4090.00
1306.T,4131.00
8804.T,4374.00
9687.T,4410.00
8584.T,4430.00
2641.T,4469.00
7460.T,4485.00
1652.T,4581.00
1578.T,4686.00
8085.T,4720.00
4673.T,4750.00
9060.T,4980.00
7181.T,5102.00
6501.T,5226.00
5958.T,5250.00
8551.T,5300.00
9074.T,5370.00
1301.T,5440.00
7806.T,5750.00
7305.T,5850.00
2624.T,5909.00
8522.T,5930.00
4471.T,5960.00
8388.T,5990.00
8316.T,5997.00
1329.T,6078.00
8566.T,6410.00
6383.T,6472.00
7389.T,6600.00
8053.T,6663.00
6305.T,7027.00
8367.T,7650.00
5273.T,8230.00
1718.T,8370.00
8366.T,9040.00
1499.T,9421.00
8393.T,9720.00
8386.T,9770.00
6627.T,9790.00
2986.T,9970.00
9867.T,11500.00
7173.T,11700.00
4461.T,12380.00
5983.T,13770.00
7932.T,14640.00
7729.T,17300.00
9435.T,44210.00
1625.T,55300.00
1577.T,57900.00
1570.T,58200.00
1369.T,58980.00
2525.T,59240.00
1346.T,60800.00
1320.T,60950.00
1321.T,61120.00
1330.T,61200.00
1458.T,69280.00
1367.T,72830.00
1365.T,89330.00
9284.T,92000.00
1624.T,96940.00
1358.T,110450.00
2989.T,112700.00
3234.T,147000.00
